"","PEAK_TIME","AREA.x","SITE","MONTH","TIME","LINE","DATE_HPLC","ROW","PPCP","AREA.y","AREA","CONCENTRATION"
"112",3.78299164772034,2157.80590820313,"DA","SEPTEMBER","1","LINEE","20180919","ROW4","paraxanthine",0,2157.80590820313,0.277721328226262
"113",3.85360670089722,1884.87854003906,"DU","JUNE","1","LINEB","20180918","ROW4","paraxanthine",0,1884.87854003906,0.223073384889027
"114",4.00857734680176,1876.16625976563,"DU","SEPTEMBER","1","LINEE","20180919","ROW4","paraxanthine",0,1876.16625976563,0.221405057510017
"115",3.85051059722901,1474.51635742188,"FI","JULY","1","LINED","20180919","ROW4","paraxanthine",0,1474.51635742188,0.149852450745557
"116",1.27997958660126,3317.85888671875,"FI","JUNE","1","LINEB","20180917","ROW4","paraxanthine",0,3317.85888671875,0.557653156530972
"117",3.82214450836182,1128.25305175781,"FI","SEPTEMBER","1","LINED","20180919","ROW4","paraxanthine",0,1128.25305175781,0.0971201894313412
"118",3.84122490882874,1035.14538574219,"FLBS","JUNE","1","LINEB","20180917","ROW4","paraxanthine",0,1035.14538574219,0.0844695353528245
"119",3.82485842704773,1309.34191894531,"FLBS","SEPTEMBER","1","LINEF","20180920","ROW4","paraxanthine",0,1309.34191894531,0.123611673942798
"120",3.84953331947327,1102.99182128906,"LK","AUGUST","1","LINEF","20180920","ROW4","paraxanthine",0,1102.99182128906,0.0936212955659729
"121",3.76698327064514,1471.8046875,"SA","AUGUST","1","LINEE","20180919","ROW4","paraxanthine",0,1471.8046875,0.149406166323791
"122",3.82127833366394,1755.02734375,"SA","JULY","1","LINED","20180919","ROW4","paraxanthine",0,1755.02734375,0.198709112421325
"123",3.83223414421082,4871.119140625,"SA","JUNE","1","LINEB","20180917","ROW4","paraxanthine",0,4871.119140625,1.03894149763839
"124",3.76771521568299,4790.78955078125,"SA","SEPTEMBER","1","LINEF","20180920","ROW4","paraxanthine",0,4790.78955078125,1.01132207747756
"125",3.80828046798706,1437.57495117188,"SJ","AUGUST","1","LINEE","20180919","ROW4","paraxanthine",0,1437.57495117188,0.143816616861051
"126",3.84817242622376,2837.23095703125,"SJ","JULY","1","LINED","20180919","ROW4","paraxanthine",0,2837.23095703125,0.432752955409968
"127",3.8981466293335,8580.6806640625,"SJ","JUNE","1","LINEC","20180918","ROW4","paraxanthine",0,8580.6806640625,2.60030023750696
"128",3.8056287765503,1826.08959960938,"SJ","SEPTEMBER","1","LINED","20180919","ROW4","paraxanthine",0,1826.08959960938,0.211909132132434
"129",3.82299470901489,1987.83605957031,"WB","JULY","1","LINED","20180919","ROW4","paraxanthine",0,1987.83605957031,0.243149437005762
"130",3.76488947868347,2631.599609375,"WB","JUNE","1","LINEC","20180918","ROW4","paraxanthine",0,2631.599609375,0.38308517558834
"131",3.82281160354614,1340.03527832031,"WF","AUGUST","1","P2LINEA","20180920","ROW4","paraxanthine",0,1340.03527832031,0.128340969686449
"132",3.9120683670044,5884.24658203125,"WF","JULY","1","LINEB","20180918","ROW4","paraxanthine",0,5884.24658203125,1.41110826618049
"133",3.9565749168396,1167.87805175781,"WF","JUNE","1","LINEB","20180918","ROW4","paraxanthine",0,1167.87805175781,0.102707021914981
"134",3.83892035484314,1131.49243164063,"WS","AUGUST","1","LINED","20180919","ROW4","paraxanthine",0,1131.49243164063,0.0975724199236944
"135",3.83303332328797,1569.15661621094,"WS","JULY","1","LINED","20180919","ROW4","paraxanthine",0,1569.15661621094,0.165744956842328
